"last_name, first_name",player_id,team_id,team,position,age,competitive_runs,bolts,hp_to_1b,sprint_speed,entity_name,team_name,start_year,end_year,runner_runs_tot,runner_runs_XB,runner_runs_SBX,N_runner_moved,runner_runs_XB_swipe,runner_runs_XB_snipe,runner_runs_XB_freeze,N_runner_moved_XB,runner_runs_SB2,runner_runs_SB3,simple_stolen_on_running_act_SB2,simple_stolen_on_running_act_SB3,N_runner_moved_SBX,runner_runs_per_run
"Murakami, Munetaka",808959,145,CWS,1B,26,80,,4.38,27.0,"Murakami, Munetaka",CWS,2026,2026,-1.969246186728256,-0.1660321953403712,-1.8032139913878849,24,0.9866148943822998,0.0,-1.152647089722671,19,-1.7054811443421452,-0.0977328470457393,-5.640640413749729,-0.704413932469365,5,-0.0246155773341032
"Monasterio, Andruw",655316,111,BOS,SS,29,63,,4.54,27.0,"Monasterio, Andruw",BOS,2026,2026,-1.3129731575662769,0.0367231913876191,-1.349696348953896,28,1.2293314529636274,-0.7970452852666869,-0.3955629763093213,24,-0.7987875695893639,-0.5509087793645322,-2.205599249141853,-1.6180104691561426,4,-0.020840843770893284
"Fortes, Nick",663743,139,TB,C,29,119,,4.51,27.0,"Fortes, Nick",TB,2026,2026,-0.8456339839881784,-0.7563761824066053,-0.089257801581573,24,0.9858556189274132,0.0,-1.7422318013340183,23,-0.0294578400727807,-0.0597999615087923,-1.211497873461984,-0.3669581300025388,1,-0.007106167932673767
"Arozarena, Randy",668227,136,SEA,LF,31,156,,4.43,27.0,"Arozarena, Randy",SEA,2026,2026,2.2318623634693417,0.6907216357796807,1.5411407276896611,50,2.1359276941333367,0.0,-1.4452060583536563,30,1.2838894103452596,0.2572513173444006,6.526344922417594,0.9031878317271516,20,0.01430681002223937
"Kwan, Steven",680757,114,CLE,LF,28,157,,4.32,26.9,"Kwan, Steven",CLE,2026,2026,0.2983889759515249,0.1570498859812073,0.1413390899703176,33,1.9315782199617344,-0.7731376402633837,-1.0013906937171442,27,0.2416427352340416,-0.1003036452637237,-0.4527909927667364,-0.8310771060474875,6,0.001900566725805891
"Lowe, Brandon",664040,134,PIT,2B,31,129,,4.33,26.9,"Lowe, Brandon",PIT,2026,2026,0.1249354204420205,0.3040402717161958,-0.1791048512741752,35,1.5092523037329104,0.0,-1.205212032016714,34,-0.0600587735180923,-0.1190460777560828,-2.9106317987710173,-0.880510318308457,1,0.0009684916313334922
"Bauers, Jake",641343,158,MIL,1B,30,135,,4.48,26.9,"Bauers, Jake",MIL,2026,2026,2.3658447299505085,2.003445588952679,0.3623991409978293,47,3.078440917377268,0.0,-1.074995328424588,38,0.4422518290857532,-0.079852688087924,1.8331331227582743,0.6552079923313915,9,0.017524775777411173
"Palacios, Richie",680700,139,TB,2B,29,90,,4.4,26.9,"Palacios, Richie",TB,2026,2026,0.37217534538441,0.7644657375426853,-0.3922903921582753,29,1.2017941680905582,0.0,-0.4373284305478728,17,0.086946957531014,-0.4792373496892891,2.627929472859536,-1.2449909967951402,12,0.004135281615382333
"Dubón, Mauricio",643289,144,ATL,LF,31,157,,4.4,26.8,"Dubón, Mauricio",ATL,2026,2026,0.6507885738439164,1.2000014392335383,-0.5492128653896221,30,2.0669503855072437,0.0,-0.8669489462737049,28,-0.491353251455417,-0.0578596139342047,-3.3696215336451045,-0.4893908665483587,2,0.004145150151872079
"O'Hearn, Ryan",656811,134,PIT,RF,32,128,,4.57,26.8,"O'Hearn, Ryan",PIT,2026,2026,-3.0823893247099834,-2.883379667859887,-0.1990096568500962,24,0.6913790509135194,-0.9386267645542644,-2.636131954219142,24,-0.1921029372811127,-0.0069067195689834,-3.081069481050886,-0.4394662796113724,0,-0.024081166599296745
"Baty, Brett",683146,121,NYM,3B,26,127,,4.42,26.8,"Baty, Brett",NYM,2026,2026,1.154926221334979,0.9653656875474104,0.1895605337875686,31,1.6133242458487906,0.0,-0.6479585583013805,25,0.2330162699654462,-0.0434557361778776,0.32440374517454,-0.3510664825628773,6,0.009093907254606133
"Springer, George",543807,141,TOR,DH,36,110,,4.64,26.8,"Springer, George",TOR,2026,2026,-1.0986575157516882,-0.6239769485512355,-0.4746805672004527,30,1.078653152794782,-0.817517605413485,-0.8851124959325325,24,-0.1363319618539157,-0.3383486053465371,-1.3649672273642497,-0.5518838141759842,6,-0.00998779559774262
"Rice, Ben",700250,147,NYY,1B,27,141,,4.56,26.8,"Rice, Ben",NYY,2026,2026,-0.9189459765045772,-1.135489735421376,0.2165437589167986,31,1.4643922197879338,-0.8758799043464418,-1.7240020508628682,29,0.310394499786963,-0.0938507408701644,-1.1430790763214955,-0.6973453163732152,2,-0.006517347351096292
"Larnach, Trevor",663616,142,MIN,LF,29,120,,4.61,26.8,"Larnach, Trevor",MIN,2026,2026,0.3237424517053728,1.4652152827991107,-1.141472831093738,38,2.335596258122113,0.0,-0.8703809753230014,35,-0.9237977245660992,-0.2176751065276377,-4.213905217081329,-1.309720436665819,3,0.00269785376421144
"Greene, Riley",682985,116,DET,LF,25,129,,4.72,26.7,"Greene, Riley",DET,2026,2026,-0.3583696008848949,-0.0140594236906288,-0.3443101771942661,39,1.8485426232895064,-0.8034141822351188,-1.0591878647450166,35,-0.4540697943674874,0.1097596171732216,-3.769994395634413,0.3268293369687594,4,-0.0027780589215883325
"Arraez, Luis",650333,137,SF,2B,29,189,,4.55,26.7,"Arraez, Luis",SF,2026,2026,1.4694015139589318,0.5713056827971216,0.8980958311618101,57,3.535344013286035,-1.5382709997529886,-1.4257673307359258,48,1.4619610146908022,-0.5638651835289926,3.3661455187467566,-1.758068228595504,9,0.007774611184967893
"Judge, Aaron",592450,147,NYY,RF,34,76,1.0,4.84,26.7,"Judge, Aaron",NYY,2026,2026,-0.286578198320994,0.2793135061639882,-0.5658917044849823,22,0.7921606657006595,0.0,-0.5128471595366714,15,-0.5814512135417876,0.0155595090568056,-0.2411606687896,-0.1318205726466486,7,-0.0037707657673815
"Julien, Edouard",666397,115,COL,2B,27,93,,4.54,26.7,"Julien, Edouard",COL,2026,2026,-0.5739862331879803,-0.0291894037100889,-0.5447968294778913,27,1.7175892754779245,-0.8736639111035048,-0.8731147680845082,22,-0.47778587543608,-0.0670109540418111,-2.445297031693141,-0.461919101901954,5,-0.0061718949805159165
"Stewart, Sal",701398,113,CIN,1B,22,141,,4.68,26.7,"Stewart, Sal",CIN,2026,2026,-1.1140470467829977,-2.362690804093956,1.2486437573109583,40,0.7825857371340725,-1.7402163290663826,-1.405060212161645,26,1.1397124897550386,0.1089312675559196,4.62274754347732,1.37111014779779,14,-0.007901042884985799
"Butler, Lawrence",671732,133,ATH,RF,25,111,,4.5,26.7,"Butler, Lawrence",ATH,2026,2026,-1.206348925937127,-0.5881647830776865,-0.6181841428594405,30,1.3398128807015228,-0.7613230710240557,-1.166654592755154,23,-0.4354765042346088,-0.1827076386248319,-0.9361660061319934,-0.1503775725844337,7,-0.010868008341775919
"Grisham, Trent",663757,147,NYY,CF,29,113,,4.53,26.7,"Grisham, Trent",NYY,2026,2026,-2.124955274800473,-2.5834526690878423,0.4584973942873696,28,1.5465952926448658,-2.3485541304829773,-1.7814938312497304,22,0.483048248761036,-0.0245508544736665,0.6815245417514655,-0.4330077229203254,6,-0.01880491393628737
"Marte, Ketel",606466,109,AZ,2B,32,153,1.0,4.49,26.6,"Marte, Ketel",AZ,2026,2026,0.3289929174916788,0.1301551158228369,0.1988378016688418,38,1.4060558289977427,0.0,-1.275900713174906,35,-0.0019399417231704,0.2007777433920121,-2.840236573815203,0.3783763130981069,3,0.0021502805064815608
"DeLauter, Chase",800050,114,CLE,RF,24,146,,4.5,26.6,"DeLauter, Chase",CLE,2026,2026,0.7262257401203696,0.9356446688384435,-0.2094189287180739,38,2.438454413367352,-0.7597274029764558,-0.7430823415524523,33,0.3145288211378343,-0.5239477498559081,-1.5563382606008829,-1.679971836065152,5,0.004974148904934038
"Kurtz, Nick",701762,133,ATH,1B,23,102,,4.47,26.6,"Kurtz, Nick",ATH,2026,2026,-0.3238090956422338,-0.718451534433001,0.3946424387907672,35,1.4869897202785916,-0.9334535071826392,-1.2719877475289532,28,0.3177169384191901,0.076925500371577,-0.1777209713111349,-0.0401015234244774,7,-0.003174598976884645
"Sheets, Gavin",657757,135,SD,1B,30,125,,4.51,26.6,"Sheets, Gavin",SD,2026,2026,-0.9824432942166984,-1.2670536843485745,0.2846103901318761,23,0.9968065807049488,-0.9386267645542644,-1.3252335004992593,21,0.3195508277548053,-0.034940437622929,0.1610963694196333,-0.3957896431414881,2,-0.007859546353733588
"Benintendi, Andrew",643217,145,CWS,DH,31,99,,4.48,26.6,"Benintendi, Andrew",CWS,2026,2026,-0.8301890370484346,-0.7909907356431819,-0.0391983014052527,23,1.393042478210072,-0.8759477873527776,-1.3080854265004762,23,-0.1200649106436599,0.0808666092384072,-2.250366247148446,-0.1995644228042357,0,-0.008385747848974086
"Betts, Mookie",605141,119,LAD,SS,33,81,,4.6,26.5,"Betts, Mookie",LAD,2026,2026,-0.3731201447225294,0.3184305344699507,-0.6915506791924801,21,1.0210993751055983,0.0,-0.7026688406356477,18,-0.243648050573422,-0.4479026286190582,-2.294919041668007,-1.197703181296407,3,-0.004606421539784314
"Montgomery, Colson",695657,145,CWS,SS,24,92,,4.66,26.5,"Montgomery, Colson",CWS,2026,2026,-2.4122582741895897,-1.816766352868264,-0.5954919213213259,26,1.1469425965989242,-1.7897231088404597,-1.1739858406267285,25,-0.5890102246016181,-0.0064816967197078,-3.549301439264266,-0.3087703078796395,1,-0.02622019863249554
"Lee, Brooks",686797,142,MIN,3B,25,152,,4.46,26.4,"Lee, Brooks",MIN,2026,2026,0.4712111055274803,0.4996760224842165,-0.0284649169567362,33,1.2495849061009128,0.0,-0.7499088836166964,25,0.0380134360947828,-0.0664783530515189,0.4413793047318423,-0.6165870887888732,8,0.0031000730626807916
"Torkelson, Spencer",679529,116,DET,1B,26,93,1.0,4.73,26.4,"Torkelson, Spencer",DET,2026,2026,-0.8214140797570277,-0.1737703279516225,-0.6476437518054052,25,0.9478066141078144,0.0,-1.1215769420594377,24,-0.5818713452455477,-0.0657724065598575,-2.945564059216874,-0.5932613056487516,1,-0.008832409459752987
"Caminero, Junior",691406,139,TB,3B,22,170,,4.62,26.4,"Caminero, Junior",TB,2026,2026,-1.1154820408764377,-0.2880434283102785,-0.8274386125661591,24,1.06067598368265,0.0,-1.3487194119929289,23,-0.7610721885120593,-0.0663664240541001,-5.549866560746052,-0.6068437215728909,1,-0.006561659063979045
"Okamoto, Kazuma",672960,141,TOR,3B,30,128,,4.49,26.3,"Okamoto, Kazuma",TOR,2026,2026,-1.6447063833082909,-1.5442416881094283,-0.1004646951988626,26,1.142903031037238,-0.8649024163777533,-1.8222423027689127,25,-0.0571065832974977,-0.0433581119013649,-2.1210671603166538,-0.4327611941825552,1,-0.012849268619596023
"Tucker, Kyle",663656,119,LAD,RF,29,117,,4.55,26.3,"Tucker, Kyle",LAD,2026,2026,0.658970840138478,0.2133964670895586,0.4455743730489194,32,1.5056647201147653,0.0,-1.2922682530252068,28,0.3030935348150082,0.1424808382339112,-1.2252045244967555,0.6048122079558951,4,0.005632229402892974
"Guerrero Jr., Vladimir",665489,141,TOR,1B,27,168,,4.58,26.2,"Guerrero Jr., Vladimir",TOR,2026,2026,-0.8147168838636762,-0.7737739507356409,-0.0409429331280353,44,2.5094533920520865,-0.7706109213554042,-2.5126164214323228,38,0.0612371147625549,-0.1021800478905901,-1.1021335256387048,-0.756924404750829,6,-0.004849505261093311
"Bregman, Alex",608324,112,CHC,3B,32,154,,4.66,26.2,"Bregman, Alex",CHC,2026,2026,-0.1525840786724676,0.4000971336744991,-0.5526812123469668,24,1.774002330402492,0.0,-1.3739051967279925,22,-0.5005032396040441,-0.0521779727429225,-4.100429071354824,-0.5574732444692305,2,-0.000990805705665374
"Bell, Josh",605137,142,MIN,DH,33,138,,4.71,26.1,"Bell, Josh",MIN,2026,2026,-2.725739980508063,-2.4862431223114854,-0.2394968581965779,28,1.1605124378052591,-1.8772535291085288,-1.769502031008216,28,-0.1805634310566108,-0.058933427139967,-2.7234747472907737,-0.4985853457748487,0,-0.019751738989188864
"Eldridge, Bryce",805811,137,SF,DH,21,77,,4.52,26.1,"Eldridge, Bryce",SF,2026,2026,-2.34835772931592,-2.50362395056343,0.1552662212475104,21,0.3680488310573689,-0.8542687057880373,-2.0174040758327623,20,0.2300601289021753,-0.0747939076546649,-0.7211892714854462,-0.5709436998528792,1,-0.030498152328778182
"Johnston, Troy",687859,115,COL,RF,29,122,,4.5,26.1,"Johnston, Troy",COL,2026,2026,-0.5795367669612698,0.2598518611554403,-0.8393886281167101,40,1.903449412728271,-0.7582516827187632,-0.8853458688540675,33,-1.1752416137759454,0.335852985659236,-4.016665273251452,1.396877103892056,7,-0.004750301368534998
"Díaz, Yandy",650490,139,TB,DH,34,186,,4.66,26.1,"Díaz, Yandy",TB,2026,2026,-1.3337020158163388,-1.1433222571820665,-0.1903797586342726,35,2.1598278676143696,-0.7730884116597126,-2.530061713136724,33,-0.0670254964883873,-0.1233542621458854,-3.2090961132214995,-0.86422212709072,2,-0.0071704409452491335
"Devers, Rafael",646240,137,SF,1B,29,147,1.0,4.61,26.1,"Devers, Rafael",SF,2026,2026,-0.4758821232306149,-0.222649730771136,-0.2532323924594789,36,1.89446245036502,0.0,-2.1171121811361564,36,-0.1769054329460769,-0.0763269595134019,-3.072536321123584,-0.5839175058056717,0,-0.0032372933553103055
"Bichette, Bo",666182,121,NYM,3B,28,165,,4.7,26.0,"Bichette, Bo",NYM,2026,2026,-1.975670830537876,-1.326939530195152,-0.648731300342724,31,1.8875487474620152,-0.8925068144020936,-2.3219814632550744,29,-0.4822107397260329,-0.1665205606166912,-3.441256764789176,-1.145416045388639,2,-0.011973762609320461
"Moreno, Gabriel",672515,109,AZ,C,26,127,,4.49,26.0,"Moreno, Gabriel",AZ,2026,2026,-0.2161273799290938,-0.4521801173566802,0.2360527374275863,34,1.0904268298015802,0.0,-1.5426069471582609,29,0.2396380265261947,-0.0035852890986082,0.3942923305597369,-0.477436615164039,5,-0.001701790393142471
"Baldwin, Drake",686948,144,ATL,C,25,124,1.0,4.44,26.0,"Baldwin, Drake",ATL,2026,2026,-0.4541256333042712,-0.5576122897753735,0.1034866564711022,21,1.2675731933117909,0.0,-1.8251854830871648,19,0.1773585803863344,-0.0738719239152322,-1.5447776507211748,-0.521692748439315,2,-0.003662303494389284
"Herrera, Iván",671056,138,STL,DH,26,174,,4.73,25.9,"Herrera, Iván",STL,2026,2026,-2.4334122398401394,-3.487135115200064,1.0537228753599244,37,1.2327244599142742,-2.748941715833542,-1.9709178592807963,31,1.0991300228378065,-0.0454071474778826,2.222463473698552,-0.6395968698827368,6,-0.013985127815173215
"Busch, Michael",683737,112,CHC,1B,28,152,,4.65,25.9,"Busch, Michael",CHC,2026,2026,-2.873029317729063,-2.3845621475544,-0.4884671701746626,27,0.8466503952913824,-1.643766961489684,-1.5874455813560988,25,-0.4481662351963995,-0.0403009349782631,-3.6794205088673615,-0.6612349852074941,2,-0.01890150866927015
"Soto, Juan",665742,121,NYM,LF,27,106,,4.48,25.9,"Soto, Juan",NYM,2026,2026,-1.191067156176792,-0.6074745762830491,-0.5835925798937429,27,1.4000299086745969,-0.7824332651677162,-1.2250712197899298,22,-0.716268929270362,0.1326763493766192,-3.353658448979684,0.5150310412292147,5,-0.011236482605441434
"Contreras, William",661388,158,MIL,C,28,150,,4.59,25.9,"Contreras, William",MIL,2026,2026,-2.340472201441111,-1.1872346859584972,-1.1532375154826138,22,0.9603070524605714,0.0,-2.1475417384190685,19,-1.028161219967399,-0.1250762955152143,-6.362952137855561,-0.8371337828808684,3,-0.015603148009607408
"Walker, Christian",572233,117,HOU,1B,35,149,,4.7,25.8,"Walker, Christian",HOU,2026,2026,-0.077726768243693,0.1534806845739547,-0.2312074528176477,31,1.3429589130931516,-0.7515719592010688,-0.437906269318128,31,-0.1110502939025601,-0.1201571589150876,-2.942740396046848,-0.7896591017618766,0,-0.0005216561627093489
"Jung, Josh",673962,140,TEX,3B,28,159,,4.73,25.8,"Jung, Josh",TEX,2026,2026,-1.600046387950917,-1.4339165472016386,-0.1661298407492784,34,1.0683841429708316,-0.7670998586001767,-1.735200831572293,33,-0.2516638052954128,0.0855339645461345,-3.831823633421335,0.2140269824049051,1,-0.010063184829879982
"Schanuel, Nolan",694384,108,LAA,1B,24,144,,4.59,25.8,"Schanuel, Nolan",LAA,2026,2026,-0.6253844584255701,-0.5559528303716788,-0.0694316280538913,32,2.318348357969612,-0.8148028457225664,-2.059498342618725,31,-0.0759443881539763,0.006512760100085,-2.9799236320202693,-0.299812489562316,1,-0.004342947627955348
"Hicks, Liam",689414,146,MIA,DH,27,155,,4.64,25.8,"Hicks, Liam",MIA,2026,2026,-4.50559835508496,-4.525339925329976,0.0197415702450161,26,1.4207254759075802,-3.476702849993969,-2.469362551243585,22,0.3102404812717039,-0.290498911026688,-1.2398929602297677,-0.3992670463838483,4,-0.029068376484419095
"Kelly, Carson",608348,112,CHC,C,31,105,,4.81,25.8,"Kelly, Carson",CHC,2026,2026,-0.6265998877634185,-0.4639806349578176,-0.1626192528056008,21,0.576969062019867,0.0,-1.0409496969776848,21,-0.1520334093269812,-0.0105858434786196,-2.8040334939749063,-0.3579174993427149,0,-0.005967617978699224
"Pasquantino, Vinnie",686469,118,KC,1B,28,93,,4.75,25.7,"Pasquantino, Vinnie",KC,2026,2026,-1.3629375658483167,-1.5051539273076089,0.142216361459292,27,0.8446737345909164,-0.9566627430697872,-1.3931649188287376,25,0.1374493580845405,0.0047670033747515,-0.98278993116879,-0.2926466796536754,2,-0.014655242643530287
"Aranda, Jonathan",666018,139,TB,1B,28,124,,4.56,25.6,"Aranda, Jonathan",TB,2026,2026,-2.4239421543369546,-2.103257417174256,-0.3206847371626982,25,0.957766987153742,-0.8583281327343844,-2.2026962715936134,25,-0.2112219142499089,-0.1094628229127895,-3.7938498758718615,-0.7654519248726495,0,-0.01954792059949157
"Burleson, Alec",676475,138,STL,1B,27,162,,4.48,25.5,"Burleson, Alec",STL,2026,2026,-0.2732926211737761,-0.2285117087118574,-0.0447809124619186,42,1.7311292584879263,0.0,-1.959640967199784,38,0.0656017039816031,-0.1103826164435216,-0.4143607034214586,-0.8327028309889866,4,-0.0016869914887270132
"Olson, Matt",621566,144,ATL,1B,32,146,,4.76,25.4,"Olson, Matt",ATL,2026,2026,-0.4642589930341286,-0.327906264738264,-0.1363527282958646,40,1.9819294190478405,-0.9713049661354412,-1.3385307176506631,39,-0.001077870852675,-0.1352748574431896,-2.1269172719879226,-0.9253526991847408,1,-0.003179856116672114
"Freeman, Freddie",518692,119,LAD,1B,36,158,,4.72,25.3,"Freeman, Freddie",LAD,2026,2026,-1.3709107768310047,-1.7191972498378312,0.3482864730068263,46,1.775006313103689,-1.7494024294400004,-1.74480113350152,43,0.4540981758194177,-0.1058117028125914,-0.603433004976318,-0.8408211396325311,3,-0.008676650486272182
"Arenado, Nolan",571448,109,AZ,3B,35,126,,4.76,25.3,"Arenado, Nolan",AZ,2026,2026,-1.198808947969863,-1.441259695551445,0.2424507475815821,28,1.1320860411266898,-0.9180864682949664,-1.6552592683831682,26,0.2459803652180505,-0.0035296176364685,-0.0516381015149612,-0.373830336338589,2,-0.009514356729919547
"Alonso, Pete",624413,110,BAL,1B,31,123,,4.82,25.3,"Alonso, Pete",BAL,2026,2026,-1.8036329869048664,-1.5298315184108042,-0.2738014684940623,30,1.2071987705805038,-0.8288645651203285,-1.9081657238709804,26,-0.1689654688723733,-0.104835999621689,-2.434323476760072,-0.8265019848495527,4,-0.014663682820364768
"Pederson, Joc",592626,140,TEX,DH,34,92,,4.59,25.2,"Pederson, Joc",TEX,2026,2026,-0.323310528307945,-0.4788417470521078,0.1555312187441627,23,1.295783616061593,-0.8552177035364178,-0.9194076595772832,21,0.1994360010494477,-0.0439047823052849,-0.7485965334524176,-0.3053727334513337,2,-0.0035142448729124456
"Machado, Manny",592518,135,SD,3B,33,117,,4.77,25.1,"Machado, Manny",SD,2026,2026,-2.885690090107224,-1.9605187809827136,-0.9251713091245108,32,0.8903065393953118,-0.978039145969182,-1.8727861744088432,29,-0.5466793120100152,-0.3784919971144957,-4.13564138416251,-0.8252250382583184,3,-0.02466401786416431
"Paredes, Isaac",670623,117,HOU,3B,27,101,,4.96,25.0,"Paredes, Isaac",HOU,2026,2026,-0.9262198024030678,-0.6765195049763391,-0.2497002974267287,24,0.7594134544189218,0.0,-1.4359329593952614,24,-0.2104380618446931,-0.0392622355820356,-3.27979833870831,-0.5304538932795143,0,-0.00917049309309968
"Rumfield, TJ",681198,115,COL,1B,26,150,,4.69,25.0,"Rumfield, TJ",COL,2026,2026,-3.117636461707799,-2.105308394381631,-1.0123280673261683,34,1.248467929682082,0.0,-3.3537763240637117,33,-0.2519268181269827,-0.7604012491991851,-3.6744937081426494,-2.87355394208645,1,-0.020784243078051993
"Alvarez, Yordan",670541,117,HOU,DH,29,93,,4.75,24.9,"Alvarez, Yordan",HOU,2026,2026,-3.647670942085472,-2.972241694817633,-0.675429247267839,31,0.8268075630773535,-0.865992014213558,-2.933057243681429,29,-0.0317660076109465,-0.6436632396568922,-3.9687350020271626,-2.3723158918805662,2,-0.03922226819446744
"France, Ty",664034,135,SD,1B,31,90,,4.9,24.8,"France, Ty",SD,2026,2026,-2.4384980056317174,-1.801556868239101,-0.6369411373926163,21,0.5875411089841263,-1.594049812094585,-0.7950481651286425,20,-0.5823734824306827,-0.0545676549619333,-3.643550063762993,-0.3422510533268597,1,-0.02709442228479686
"Horwitz, Spencer",687462,134,PIT,1B,28,100,,4.75,24.9,"Horwitz, Spencer",PIT,2026,2026,-1.615467939949366,-1.4276464929471997,-0.1878214470021665,22,1.124986839416786,-0.8071136346541143,-1.745519697709872,21,-0.1495055169917069,-0.0383159300104594,-3.039909043086934,-0.3464346631710279,1,-0.016154679399493662
"Naylor, Josh",647304,136,SEA,1B,29,149,,4.75,24.6,"Naylor, Josh",SEA,2026,2026,-1.11371282877546,-3.826195072800848,2.7124822440253875,45,0.706743264431182,-2.6133985621918834,-1.9195397750401464,26,2.487391983746239,0.2250902602791498,11.005650852172844,0.6571480833590779,19,-0.007474582743459464
