"player_id","entity_name","team_name","start_year","end_year","runner_runs_tot","runner_runs_XB","runner_runs_SBX","N_runner_moved","runner_runs_XB_swipe","runner_runs_XB_snipe","runner_runs_XB_freeze","N_runner_moved_XB","runner_runs_SB2","runner_runs_SB3","simple_stolen_on_running_act_SB2","simple_stolen_on_running_act_SB3","N_runner_moved_SBX"
650333,"Arraez, Luis","SF",2026,2026,1.4694015139589318,0.5713056827971216,0.8980958311618101,57,3.535344013286035,-1.5382709997529886,-1.4257673307359258,48,1.4619610146908022,-0.5638651835289926,3.3661455187467566,-1.758068228595504,9
663968,"Mangum, Jake","PIT",2026,2026,1.4322323197643945,1.5833690535198772,-0.1511367337554827,38,2.278379722818061,0,-0.6950106692981831,22,0.17221474395802785,-0.3233514777135104,3.6498292171367677,-0.6016027527588497,16
701358,"Smith, Cam","HOU",2026,2026,1.3862043962299782,1.850260421411733,-0.4640560251817549,37,2.071780671049363,0,-0.2215202496376296,22,-0.42365278302368814,-0.04040324215806665,2.445229910546587,-0.4649038168283828,15
694192,"Chourio, Jackson","MIL",2026,2026,1.3331057101344548,0.21040115165462886,1.1227045584798259,37,1.914010394152599,-0.7979939848312791,-0.9056152576666912,30,1.0275629838892628,0.09514157459056422,2.636097460258503,0.31546343191111686,7
810938,"Williamson, Ben","TB",2026,2026,1.3049234361693605,0.761806416248491,0.5431170199208695,24,1.2738343411520432,0,-0.5120279249035522,17,0.617131240529607,-0.07401422060873748,3.3142940068495697,-0.4643135302149419,7
672761,"Pérez, Wenceel","DET",2026,2026,1.2848781131599782,1.5642736327805782,-0.27939551962059994,21,1.6294368890067659,0,-0.06516325622618778,16,0.07119854911000607,-0.3505940687306058,0.9107667586012343,-0.8906710049073878,5
681297,"Cowser, Colton","BAL",2026,2026,1.283896514250578,0.7430233651956514,0.5408731490549266,23,1.0877226524336567,0,-0.34469928723800525,13,0.9869419065705158,-0.4460687575155893,4.57095905253214,-1.2117839996435493,10
814439,"Waldschmidt, Ryan","AZ",2026,2026,1.274005467477767,0.6286628324303452,0.645342635047422,26,1.0389435820507205,0,-0.4102807496203757,19,0.6984019196808335,-0.0530592846334114,3.747538328020097,-0.3469489398778863,7
622761,"Mateo, Jorge","ATL",2026,2026,1.2515732680877507,0.4985749331159877,0.7529983349717629,32,1.4518548384997574,-0.8005070960478038,-0.15277280933596543,21,0.4049927920141381,0.3480055429576249,3.880988961503606,1.680050723174865,11
695578,"Wood, James","WSH",2026,2026,1.2033366533393595,0.2513110160411186,0.9520256372982409,59,2.8461516769168873,-0.7595507995235179,-1.8352898613522495,43,0.858588870033031,0.09343676726520998,4.379889502988959,0.10248313083034699,16
691720,"Karros, Kyle","COL",2026,2026,1.2013125751215425,0.7409064232844024,0.4604061518371401,41,2.6723570205050033,-0.8238548440073128,-1.1075957532132878,37,0.21463239905975062,0.24577375277738966,-1.3099024113570885,0.9537914822146941,4
677594,"Rodríguez, Julio","SEA",2026,2026,1.2010839740365875,0.3755857056044081,0.8254982684321793,46,1.8079337708822993,-0.7809964403522249,-0.6513516249256665,31,0.7721095382668438,0.05338873016533512,4.522170113770672,1.396447325541939,15
